Customer ID,Tracking Hours Booked,Price per Hour (Tracking),Mixing Hours Booked,Price per Hour (Mixing),Travel Miles,Rate per Mile,Travel Reimbursement, Total Cost ,Date,What genre is your music?,Studio Equipment: U87,Studio Equipment: C414,Studio Equipment: SM57,Studio Equipment: AT3031,Studio Equipment: MD441,Studio Equipment: R-121,Studio Equipment: KM84,Studio Equipment: D12,Studio Equipment: Les Paul Custom,Studio Equipment: Strat,Studio Equipment: Yamaha Kit,Studio Equipment: Bosendorfer,Studio Equipment: Marshall JVM,Studio Equipment: Vox AC,Studio Equipment: Neve Console,Studio Equipment: SSL Console,Studio Equipment: ProTools,"Studio Equipment: 2"" Tape",Studio Equipment: Studio Mic,Studio Equipment: Tube Preamp,Studio Equipment: MIDI Controller,Studio Equipment: Dynamic Mic,Studio Equipment: Condenser Mic,Studio Equipment: Headphones,Studio Equipment: Monitors,Studio Equipment: Synthesizer,On a scale of 1-10, How important is it for the music to have a high-energy feel?,How much warmth do you envision in the overall sound?, Where would you rate the complexity of the instrumental arrangement?,Rate the desired level of brightness for vocals/instruments,How much depth or spaciousness do you want in the mix?, How prominent should the rhythm section be in the final mix?,Rate the desired level of clarity for individual instruments,How much impact or punchiness would you like in the track?,Rate the desired amount of reverb or ambiance for the music, How consistent should the dynamics be throughout the song?,Rate the level of distortion or grittiness desired in the overall sound,How much stereo width do you prefer in the mix? ,Rate the desired balance between vocals and instruments., How much emphasis should be given to the low-end frequencies?,How much emphasis do you want on melodic complexity?,Rate the desired level of rhythmic intricacy.,How much space or airiness do you envision in the overall mix?,Rate the desired level of tension or release throughout the track.,How prominent should the lead instrument(s) be in the mix?,How much variation in tempo or pacing would you prefer?,Rate the desired level of dynamic range in the music.,How important is it for the music to have a consistent groove or feel?,How much contrast or variation between sections do you envision?,Rate the desired level of harmonic richness or depth.
000010,8,100,7,65,0,0.75,0,"$1,255.00 ",2/24/2016,Rock,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,,7,3,2,7,5,6,7,8,8,2,7,8,4,9,6,4,6,4,9,10,1,7,4,8
000010,7,100,3,65,0,0.75,0,$895.00 ,6/29/2016,Rock,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,,2,7,3,7,1,4,4,2,6,1,6,7,4,6,2,8,6,5,10,4,3,7,8,4
000011,2,100,4,65,29,0.75,21.75,$481.75 ,11/10/2020,Rock,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,1,8,7,8,4,9,8,10,9,5,4,6,9,8,2,2,5,9,3,4,1,3,1,2
000011,7,100,8,65,0,0.75,0,"$1,220.00 ",9/1/2016,Rock,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,,10,2,5,1,6,5,7,6,7,4,3,9,4,3,8,6,1,9,2,10,3,5,3,5
000011,9,100,2,65,0,0.75,0,"$1,030.00 ",2/17/2017,Rock,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,,8,8,9,3,3,9,9,9,5,1,8,8,5,10,3,10,4,4,8,3,4,10,3,3
000011,9,100,2,65,0,0.75,0,"$1,030.00 ",3/23/2020,Rock,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,8,4,6,7,9,10,8,8,4,9,1,10,10,4,1,3,2,10,9,3,6,7,4,5
000012,7,100,8,65,0,0.75,0,"$1,220.00 ",2/12/2015,Rock,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,,7,10,4,8,3,10,6,10,7,1,1,8,5,1,3,10,7,6,4,3,9,2,10,3
000012,9,100,3,65,0,0.75,0,"$1,095.00 ",1/13/2019,Rock,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,3,2,4,6,8,9,1,1,10,3,6,3,9,6,4,2,2,10,9,7,1,9,7,2
000012,4,100,3,65,0,0.75,0,$595.00 ,2/20/2020,Rock,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,1,6,3,1,9,10,9,5,1,6,8,9,6,8,4,10,2,5,8,6,7,1,9,4
000012,10,100,7,65,0,0.75,0,"$1,455.00 ",5/19/2018,Rock,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,,8,9,7,10,2,1,10,2,7,4,2,9,2,2,10,7,4,8,4,10,7,8,3,6
000012,10,100,10,65,0,0.75,0,"$1,650.00 ",8/21/2018,Rock,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,,2,2,8,5,6,5,2,3,10,7,7,9,8,9,10,6,1,4,6,5,3,4,2,9
000013,6,100,10,65,0,0.75,0,"$1,250.00 ",1/12/2016,Rock,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,2,7,1,9,10,2,10,1,9,6,3,8,3,9,5,10,7,1,4,6,5,2,8,9
000013,7,100,6,65,0,0.75,0,"$1,090.00 ",12/22/2019,Rock,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,1,1,5,6,9,4,7,7,2,4,4,9,5,3,3,6,8,9,6,4,8,8,5,6
000014,4,100,3,65,0,0.75,0,$595.00 ,11/27/2017,Rock,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,,5,3,4,1,2,3,6,2,9,6,3,2,7,4,2,3,5,6,5,2,9,8,3,1
000014,5,100,10,65,0,0.75,0,"$1,150.00 ",6/7/2018,Rock,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,,1,3,2,3,10,3,4,1,7,9,5,7,1,7,2,9,5,9,6,1,9,10,3,3
000014,10,100,7,65,0,0.75,0,"$1,455.00 ",1/5/2017,Rock,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,2,4,9,1,4,5,5,9,8,2,9,9,7,9,7,1,4,9,8,9,5,4,9,3
000014,3,100,6,65,0,0.75,0,$690.00 ,6/6/2017,Rock,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,,4,10,9,9,4,8,8,5,3,10,8,5,6,1,5,5,8,8,4,5,3,6,4,10
000014,6,100,6,65,0,0.75,0,$990.00 ,10/27/2019,Rock,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,1,5,9,7,10,4,5,5,5,5,9,7,9,9,5,8,3,10,3,5,4,5,5,3
000014,10,100,9,65,0,0.75,0,"$1,585.00 ",5/6/2019,Rock,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,,5,1,3,10,8,1,7,5,10,8,6,1,4,6,8,3,1,1,9,4,8,3,6,2
000015,3,100,4,65,0,0.75,0,$560.00 ,10/27/2019,Rock,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,,9,2,2,7,8,4,6,10,3,1,9,4,2,2,4,4,9,9,3,1,9,4,4,4
000015,5,100,5,65,26,0.75,19.5,$844.50 ,11/14/2017,Rock,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,,8,8,3,9,6,6,10,2,10,9,8,7,5,10,7,4,1,3,2,10,2,8,4,2
000015,4,100,8,65,0,0.75,0,$920.00 ,5/26/2017,Rock,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,6,2,5,8,10,1,6,9,8,5,10,5,6,7,3,6,5,3,2,6,5,3,10,6
000015,7,100,10,65,0,0.75,0,"$1,350.00 ",5/28/2019,Rock,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,4,7,8,2,4,1,6,7,5,4,10,6,4,1,2,3,8,1,3,3,4,1,7,9
000015,10,100,5,65,0,0.75,0,"$1,325.00 ",9/26/2018,Rock,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,,8,1,5,7,4,9,8,3,2,8,8,2,1,2,6,6,8,10,2,5,2,7,9,6
000016,7,100,7,65,0,0.75,0,"$1,155.00 ",5/1/2019,Rock,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,,4,8,6,5,10,6,9,7,5,2,1,10,5,8,1,3,9,10,6,4,7,2,3,8
000016,3,100,6,65,0,0.75,0,$690.00 ,12/1/2019,Rock,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,,10,6,2,10,3,4,6,9,2,2,8,2,5,7,5,1,3,3,10,9,1,3,10,10
000016,7,100,5,65,0,0.75,0,"$1,025.00 ",9/4/2016,Rock,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,,8,2,8,1,5,8,7,9,2,10,10,6,3,3,10,9,5,6,4,8,8,6,8,10
000017,3,100,8,65,0,0.75,0,$820.00 ,12/13/2019,Rock,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,,7,6,1,3,9,7,3,6,9,6,1,7,3,1,3,2,9,4,3,9,6,1,1,6
000017,3,100,10,65,0,0.75,0,$950.00 ,2/7/2020,Rock,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,,8,6,9,8,6,7,9,7,9,2,6,10,5,8,8,7,9,3,7,3,9,8,2,4
000017,9,100,4,65,0,0.75,0,"$1,160.00 ",11/7/2017,Rock,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,,3,4,1,2,1,2,1,9,9,6,5,2,9,3,4,10,5,3,3,2,10,5,8,9
000017,10,100,10,65,0,0.75,0,"$1,650.00 ",8/5/2017,Rock,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,5,5,4,7,10,7,1,9,1,3,10,1,5,8,3,3,5,2,7,5,7,3,6,9
000017,3,100,10,65,0,0.75,0,$950.00 ,7/14/2016,Rock,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,,1,2,5,2,5,1,2,4,10,4,3,8,1,9,10,10,4,7,4,2,10,4,10,5
000018,8,100,3,65,0,0.75,0,$995.00 ,11/7/2015,Rock,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,,5,1,7,5,7,10,1,9,6,10,3,10,10,10,7,9,3,6,1,2,2,1,1,5
000018,3,100,2,65,0,0.75,0,$430.00 ,8/13/2015,Rock,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,,9,4,9,10,3,9,9,6,3,5,8,10,8,4,7,5,9,9,10,5,3,1,4,2
000018,9,100,4,65,0,0.75,0,"$1,160.00 ",10/21/2016,Rock,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,,6,3,7,7,5,8,8,3,8,10,7,3,1,2,5,5,6,1,3,9,9,1,6,6
000018,5,100,2,65,0,0.75,0,$630.00 ,11/29/2018,Rock,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,,6,8,5,9,3,4,5,3,4,3,3,6,4,3,1,8,6,3,7,7,10,10,8,3
000018,10,100,10,65,0,0.75,0,"$1,650.00 ",3/5/2016,Rock,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,7,5,1,1,4,5,4,3,1,3,2,6,6,4,6,9,7,7,10,8,8,1,4,6
000018,3,100,10,65,14,0.75,10.5,$960.50 ,10/3/2017,Rock,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,,1,5,6,1,4,1,10,2,2,2,9,10,10,5,7,4,1,5,4,1,1,10,4,2
000019,9,100,9,65,0,0.75,0,"$1,485.00 ",7/10/2020,Rock,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,,9,7,6,8,7,2,7,9,3,6,2,3,2,9,10,2,8,3,4,3,4,1,10,4
000019,3,100,2,65,0,0.75,0,$430.00 ,10/28/2020,Rock,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,8,10,4,1,5,3,9,6,7,3,8,7,6,6,9,4,3,9,5,6,3,4,8,8
000019,5,100,4,65,19,0.75,14.25,$774.25 ,9/24/2020,Rock,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,5,7,8,8,8,10,2,6,1,1,7,10,4,1,1,5,1,4,8,10,1,3,10,9
000019,4,100,10,65,0,0.75,0,"$1,050.00 ",9/12/2016,Rock,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,,3,8,3,4,8,4,9,2,10,7,4,7,3,8,6,2,3,10,3,8,1,5,8,7
000020,4,100,10,65,0,0.75,0,"$1,050.00 ",5/13/2017,Rock,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,,8,5,3,2,4,4,2,3,3,4,3,2,5,1,10,7,10,4,9,2,8,7,7,7
000020,9,100,3,65,0,0.75,0,"$1,095.00 ",10/19/2020,Rock,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,,9,2,3,4,8,3,5,7,6,8,3,5,2,3,5,1,4,8,8,7,7,2,1,6
000020,2,100,9,65,0,0.75,0,$785.00 ,10/22/2020,Rock,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,,9,4,9,6,7,9,2,6,7,10,9,7,5,4,7,3,7,9,5,7,10,10,4,10
000020,10,100,2,65,0,0.75,0,"$1,130.00 ",12/11/2017,Rock,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,,5,8,7,5,2,3,9,9,10,1,1,4,2,5,6,7,4,7,2,10,2,5,10,2
000020,10,100,2,65,0,0.75,0,"$1,130.00 ",9/9/2016,Rock,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,,2,4,7,6,5,6,5,7,8,8,2,9,10,5,6,6,4,4,2,6,10,2,8,4
000020,9,100,6,65,0,0.75,0,"$1,290.00 ",2/16/2015,Rock,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,7,10,8,5,5,1,1,1,5,3,7,3,1,6,5,2,4,6,3,6,7,1,2,9
000020,2,100,9,65,0,0.75,0,$785.00 ,6/6/2020,Rock,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,,3,10,8,7,2,3,1,10,2,7,2,4,8,8,4,10,3,7,10,4,8,9,2,4
000021,8,100,2,65,0,0.75,0,$930.00 ,10/20/2018,Rock,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,,4,7,3,4,1,1,9,6,7,2,5,5,1,2,5,5,3,6,1,5,3,3,8,4
000021,6,100,5,65,0,0.75,0,$925.00 ,6/16/2016,Rock,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,,9,8,4,9,6,8,4,1,1,1,2,8,1,6,3,1,5,1,4,9,7,6,9,3
000022,7,100,5,65,0,0.75,0,"$1,025.00 ",4/22/2016,Rock,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,,1,9,9,9,2,10,10,9,1,6,4,4,5,1,1,5,7,9,8,10,6,6,10,3
000022,7,100,4,65,0,0.75,0,$960.00 ,12/11/2016,Rock,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,,7,2,4,2,7,4,1,7,6,5,6,6,1,8,3,3,3,1,3,7,1,2,1,10
000022,4,100,5,65,0,0.75,0,$725.00 ,8/7/2018,Rock,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,3,2,1,1,10,4,2,4,10,2,7,2,7,6,10,8,7,2,4,10,5,8,7,10
